"colloq","consumeOnFull","consumed","depth","description","effect.Effect1Amount","effect.Effect2Amount","effect.Effect3Amount","effect.Effect4Amount","effect.Effect5Amount","effect.Effect6Amount","effect.Effect7Amount","effect.Effect8Amount","from","gold.base","gold.purchasable","gold.sell","gold.total","group","hideFromAll","id","image.full","image.group","image.h","image.sprite","image.w","image.x","image.y","inStore","into","maps.1","maps.10","maps.11","maps.12","maps.14","maps.8","name","plaintext","requiredChampion","sanitizedDescription","specialRecipe","stacks","stats.FlatArmorMod","stats.FlatCritChanceMod","stats.FlatHPPoolMod","stats.FlatHPRegenMod","stats.FlatMPPoolMod","stats.FlatMagicDamageMod","stats.FlatMovementSpeedMod","stats.FlatPhysicalDamageMod","stats.FlatSpellBlockMod","stats.PercentAttackSpeedMod","stats.PercentLifeStealMod","stats.PercentMovementSpeedMod","tags"
"","","","","<stats>+75 Health<br>+2 Gold per 10 seconds </stats><br><br><unique>UNIQUE Passive - Spoils of War:</unique> Melee basic attacks execute minions below 200 Health. Killing a minion heals the owner and the nearest allied champion for 40 Health and grants them kill Gold.<br><br>These effects require a nearby allied champion. Recharges every 60 seconds. Max 2 charges. <br><br><groupLimit>Limited to 1 Gold Income Item.</groupLimit>","200","40","2","","","","","","","350","true","140","350","GoldBase","","3302","3302.png","item","48","item2.png","48","192","0","","[""3097""]","false","true","true","true","false","true","Relic Shield","Kill minions periodically to heal and grant gold to a nearby ally","","+75 Health +2 Gold per 10 seconds UNIQUE Passive - Spoils of War: Melee basic attacks execute minions below 200 Health. Killing a minion heals the owner and the nearest allied champion for 40 Health and grants them kill Gold. These effects require a nearby allied champion. Recharges every 60 seconds. Max 2 charges. Limited to 1 Gold Income Item.","","","","","75.0","","","","","","","","","","[""Aura"",""GoldPer"",""Health"",""Lane""]"
"","","","","<stats><mana>+25% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive - Favor:</unique> Being near a minion's death without dealing the killing blow grants 4 Gold and 5 Health.<br><br><groupLimit>Limited to 1 Gold Income Item.</groupLimit><br><br><i><font color='#447777'>''Gold dust rises from the desert and clings to the coin.'' - Historian Shurelya, 11 November, 23 CLE</font></i>","4","5","","","","","","","","350","true","140","350","GoldBase","","3301","3301.png","item","48","item2.png","48","144","0","","[""3096""]","false","true","true","true","false","true","Ancient Coin","Grants gold when nearby minions die that you didn't kill","","+25% Base Mana Regen UNIQUE Passive - Favor: Being near a minion's death without dealing the killing blow grants 4 Gold and 5 Health. Limited to 1 Gold Income Item. ''Gold dust rises from the desert and clings to the coin.'' - Historian Shurelya, 11 November, 23 CLE","","","","","","","","","","","","","","","[""GoldPer"",""Lane"",""ManaRegen""]"
"","","","","<groupLimit>Limited to 1.</groupLimit><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +25 Movement Speed","","","","","","","","","","300","true","210","300","BootsNormal","","1001","1001.png","item","48","item0.png","48","0","0","","[""3006"",""3047"",""3020"",""3158"",""3111"",""3117"",""3009""]","false","true","true","true","false","true","Boots of Speed","Slightly increases Movement Speed","","Limited to 1. UNIQUE Passive - Enhanced Movement: +25 Movement Speed","","","","","","","","","25.0","","","","","","[""Boots""]"
"viktor","","","","<stats>+1 Ability Power per level<br>+10 Mana per level</stats><br><br><unique>UNIQUE Passive - Progress:</unique> This item can be upgraded three times to enhance Viktor's basic abilities.","1","10","","","","","","","","0","false","0","0","","","3200","3200.png","item","48","item1.png","48","192","288","false","[""3196""]","false","true","true","true","false","true","Prototype Hex Core","Increases Ability Power and can be upgraded to improve Viktor's abilities","Viktor","+1 Ability Power per level +10 Mana per level UNIQUE Passive - Progress: This item can be upgraded three times to enhance Viktor's basic abilities.","1","","","","","","","","","","","","","",""
"","","","","<stats>+20% Critical Strike Chance</stats>","","","","","","","","","","800","true","560","800","","","1018","1018.png","item","48","item0.png","48","192","0","","[""3031"",""3104"",""3185"",""3508""]","false","true","true","true","false","true","Cloak of Agility","Increases critical strike chance","","+20% Critical Strike Chance","","","","0.2","","","","","","","","","","","[""CriticalStrike""]"
"","","","3","<stats>+40% Attack Speed<br>+30 Magic Damage on Hit</stats><br><br><unique>UNIQUE Passive - Devouring Spirit:</unique> Takedowns on large monsters and Champions increase the magic damage of this item by +1. Takedowns on Rift Scuttlers and Rift Herald increase the magic damage of this item by +2. Takedowns on Dragon and Baron increase the magic damage of this item by +5. At 30 Stacks, your Devourer becomes Sated, granting extra on Hit effects.","","","","","","","","","[""1043""]","450","true","1015","1450","","true","3674","3674.png","item","48","item3.png","48","48","432","","","false","true","true","true","false","true","Enchantment: Devourer","","","+40% Attack Speed +30 Magic Damage on Hit UNIQUE Passive - Devouring Spirit: Takedowns on large monsters and Champions increase the magic damage of this item by +1. Takedowns on Rift Scuttlers and Rift Herald increase the magic damage of this item by +2. Takedowns on Dragon and Baron increase the magic damage of this item by +5. At 30 Stacks, your Devourer becomes Sated, granting extra on Hit effects.","","","","","","","","","","","","0.4","","",""
"hat","","","2","<stats>+200 Health<br>+35 Magic Resist</stats><br><br><unique>UNIQUE Passive:</unique> Grants 150% Base Health Regen for up to 10 seconds after taking damage from an enemy champion.","1.5","10","","","","","","","[""1028"",""1033""]","250","true","770","1100","","","3211","3211.png","item","48","item1.png","48","240","288","","[""3065"",""3102""]","false","true","true","true","false","true","Spectre's Cowl","Improves defense and grants regeneration upon being damage","","+200 Health +35 Magic Resist UNIQUE Passive: Grants 150% Base Health Regen for up to 10 seconds after taking damage from an enemy champion.","","","","","200.0","","","","","","35.0","","","","[""Health"",""HealthRegen"",""SpellBlock""]"
"","","","","<stats>+25 Magic Resist</stats>","","","","","","","","","","450","true","315","450","","","1033","1033.png","item","48","item0.png","48","0","48","","[""3111"",""3211"",""1057"",""3028"",""3140"",""3155"",""3105"",""3091""]","false","true","true","true","false","true","Null-Magic Mantle","Slightly increases Magic Resist","","+25 Magic Resist","","","","","","","","","","","25.0","","","","[""SpellBlock""]"
"","","","2","<stats>+40 Armor</stats>","","","","","","","","","[""1029""]","500","true","560","800","","","1031","1031.png","item","48","item0.png","48","432","0","","[""3075"",""3068"",""3026"",""2053"",""3742""]","false","true","true","true","false","true","Chain Vest","Greatly increases Armor","","+40 Armor","","","40.0","","","","","","","","","","","","[""Armor""]"
"","","","","<stats>+15 Armor</stats>","","","","","","","","","","300","true","210","300","","","1029","1029.png","item","48","item0.png","48","384","0","","[""3047"",""1031"",""3191"",""3024"",""3082"",""3075"",""2053""]","false","true","true","true","false","true","Cloth Armor","Slightly increases Armor","","+15 Armor","","","15.0","","","","","","","","","","","","[""Armor""]"
"red","","","","<stats>+150 Health</stats>","","","","","","","","","","400","true","280","400","","","1028","1028.png","item","48","item0.png","48","336","0","","[""1011"",""3751"",""2049"",""2045"",""2051"",""3010"",""3052"",""3022"",""3044"",""3067"",""3801"",""3211"",""3136"",""3748""]","false","true","true","true","false","true","Ruby Crystal","Increases Health","","+150 Health","","","","","150.0","","","","","","","","","","[""Health""]"
"blue","","","","<stats><mana>+250 Mana</mana></stats>","","","","","","","","","","350","true","245","350","","","1027","1027.png","item","48","item0.png","48","288","0","","[""3057"",""3070"",""3073"",""3010"",""3024""]","false","true","true","true","false","true","Sapphire Crystal","Increases Mana","","+250 Mana","","","","","","","250.0","","","","","","","","[""Mana""]"
"","","","","<stats>+40 Ability Power</stats>","","","","","","","","","","850","true","595","850","","","1026","1026.png","item","48","item0.png","48","240","0","","[""3001"",""3135"",""3027"",""3029"",""3089"",""3124"",""3100"",""3151""]","false","true","true","true","false","true","Blasting Wand","Moderately increases Ability Power","","+40 Ability Power","","","","","","","","40.0","","","","","","","[""SpellDamage""]"
"","","","2","<stats>+50% Attack Speed</stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction","10","","","","","","","","[""1042"",""1042""]","600","true","840","1200","","","3101","3101.png","item","48","item1.png","48","336","0","","[""3115"",""3137""]","false","true","true","true","false","true","Stinger","Increased Attack Speed and Cooldown Reduction","","+50% Attack Speed UNIQUE Passive: +10% Cooldown Reduction","","","","","","","","","","","","0.5","","","[""AttackSpeed"",""CooldownReduction""]"
"","","","3","<stats>+35 Magic Resist<br>+10% Cooldown Reduction<br><mana>+100% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Mana Font:</unique> Restores 2% of missing Mana every 5 seconds.</mana><br><active>UNIQUE Active:</active> Removes all stuns, roots, taunts, fears, silences, and slows on an allied champion and heals that champion for 150 (+10% of maximum Health) (180 second cooldown).","2","5","","","","","","","[""3028"",""3114""]","750","true","1610","2300","","","3222","3222.png","item","48","item1.png","48","288","288","","","false","true","true","true","false","true","Mikael's Crucible","Activate to heal and remove all disabling effects from an allied champion","","+35 Magic Resist +10% Cooldown Reduction +100% Base Mana Regen UNIQUE Passive - Mana Font: Restores 2% of missing Mana every 5 seconds. UNIQUE Active: Removes all stuns, roots, taunts, fears, silences, and slows on an allied champion and heals that champion for 150 (+10% of maximum Health) (180 second cooldown).","","","","","","","","","","","35.0","","","","[""Active"",""CooldownReduction"",""ManaRegen"",""SpellBlock""]"
"","","","3","<stats>+80 Ability Power<br>+7% Movement Speed<br>+10% Cooldown Reduction<br><mana>+250 Mana</mana></stats><br><br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals 75% Base Attack Damage (+50% of Ability Power) bonus magic damage on hit (1.5 second cooldown).","0.75","0.5","1.5","","","","","","[""3057"",""3113"",""1026""]","450","true","2240","3200","","","3100","3100.png","item","48","item1.png","48","288","0","","","false","true","true","true","false","true","Lich Bane","Grants a bonus to next attack after spell cast","","+80 Ability Power +7% Movement Speed +10% Cooldown Reduction +250 Mana UNIQUE Passive - Spellblade: After using an ability, the next basic attack deals 75% Base Attack Damage (+50% of Ability Power) bonus magic damage on hit (1.5 second cooldown).","","","","","","","250.0","80.0","","","","","","0.07","[""CooldownReduction"",""Mana"",""NonbootsMovement"",""SpellDamage""]"
"","","","2","<stats>+25% Attack Speed</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks deal an additional 15 physical damage on hit.","15","","","","","","","","[""1042"",""1042""]","400","true","700","1000","","","1043","1043.png","item","48","item0.png","48","288","48","","[""3091"",""3153"",""3085"",""3718"",""3722"",""1403"",""1411"",""1415"",""3674""]","false","true","true","true","false","true","Recurve Bow","Greatly increases Attack Speed","","+25% Attack Speed UNIQUE Passive: Basic attacks deal an additional 15 physical damage on hit.","","","","","","","","","","","","0.25","","","[""AttackSpeed"",""OnHit""]"
"","","true","","<consumable>Click to Consume:</consumable> Restores 15 health and 15 mana immediately and then 150 Health over 15 seconds.","15","15","150","15","","","","","","50","false","20","50","HealthPotion","","2010","2010.png","item","48","item0.png","48","144","144","false","","false","true","true","true","false","true","Total Biscuit of Rejuvenation","","","Click to Consume: Restores 15 health and 15 mana immediately and then 150 Health over 15 seconds.","","5","","","","","","","","","","","","",""
"red;","","","","<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Scans an area for 6 seconds, warning against hidden hostile units and revealing / disabling invisible traps and wards (90 to 60 second cooldown).<br><br>Cast range and sweep radius gradually improve with level.<br><br><rules>(Switching to a <font color='#BBFFFF'>Totem</font>-type trinket will disable <font color='#BBFFFF'>Trinket</font> use for 120 seconds.)</rules>","6","90","400","60","1500","9","30","120","","0","true","0","0","RelicBase","","3341","3341.png","item","48","item2.png","48","336","0","","","false","false","true","true","false","false","Sweeping Lens (Trinket)","Detects and disables nearby invisible wards and traps","","Limited to 1 Trinket. Active: Scans an area for 6 seconds, warning against hidden hostile units and revealing / disabling invisible traps and wards (90 to 60 second cooldown). Cast range and sweep radius gradually improve with level. (Switching to a Totem-type trinket will disable Trinket use for 120 seconds.)","","","","","","","","","","","","","","","[""Active"",""Jungle"",""Trinket"",""Vision""]"
"","","","","<stats>+12% Attack Speed</stats>","","","","","","","","","","300","true","210","300","","","1042","1042.png","item","48","item0.png","48","240","48","","[""1043"",""3006"",""2015"",""3046"",""3086"",""3091"",""3101""]","false","true","true","true","false","true","Dagger","Slightly increases Attack Speed","","+12% Attack Speed","","","","","","","","","","","","0.12","","","[""AttackSpeed""]"
